time,edge_id,mean_speed,occupancy,veh_count
451.0,D1D2,13.24980305846696,0.013950892857142858,1
451.0,D1E1,13.89,0.0,0
451.0,D2C2,13.89,0.0,0
451.0,D2D1,10.112405708041042,0.013950892857142858,1
451.0,D2D3,13.404825898281125,0.013950892857142858,1
451.0,D2E2,11.0437433114328,0.013950892857142858,1
451.0,D3C3,13.89,0.0,0
451.0,D3D2,13.89,0.0,0
451.0,D3D4,13.89,0.0,0
451.0,D3E3,13.89,0.0,0
451.0,D4C4,13.89,0.0,0
451.0,D4D3,13.89,0.0,0
451.0,D4E4,8.09496103711892,0.03275109170305677,1
451.0,E0D0,13.89,0.0,0
451.0,E0E1,13.89,0.0,0
451.0,E1D1,13.998661122337445,0.013950892857142858,1
451.0,E1E0,13.89,0.0,0
451.0,E1E2,5.427556631760672,0.027901785714285716,2
451.0,E2D2,13.89,0.0,0
451.0,E2E1,10.91640132314242,0.027901785714285716,2
451.0,E2E3,13.89,0.0,0
451.0,E3D3,13.89,0.0,0
451.0,E3E2,13.89,0.0,0
451.0,E3E4,13.89,0.0,0
451.0,E4D4,13.89,0.0,0
451.0,E4E3,13.89,0.0,0
481.0,A0A1,10.251737719499152,0.04639737991266375,2
481.0,A0B0,13.89,0.0,0
481.0,A1A0,13.89,0.0,0
481.0,A1A2,13.89,0.0,0
481.0,A1B1,13.89,0.0,0
481.0,A2A1,13.89,0.0,0
481.0,A2A3,11.392511479007077,0.033482142857142856,1
481.0,A2B2,6.945,0.013950892857142858,1
481.0,A3A2,13.89,0.0,0
481.0,A3A4,13.89,0.0,0
481.0,A3B3,13.89,0.0,0
481.0,A4A3,13.89,0.0,0
481.0,A4B4,13.89,0.0,0
481.0,B0A0,13.973072008416146,0.013646288209606987,1
481.0,B0B1,13.89,0.0,0
481.0,B0C0,13.89,0.0,0
481.0,B1A1,13.89,0.0,0
481.0,B1B0,12.61432400637852,0.013950892857142858,1
481.0,B1B2,12.878061179604877,0.013950892857142858,1
481.0,B1C1,13.89,0.0,0
481.0,B2A2,13.89,0.0,0
481.0,B2B1,13.89,0.0016011973167965956,0
481.0,B2B3,12.968075644702074,0.04743303571428571,2
481.0,B2C2,13.89,0.0,0
481.0,B3A3,13.849591661918664,0.013950892857142858,1
481.0,B3B2,13.89,0.0,0
481.0,B3B4,13.89,0.0,0
481.0,B3C3,13.89,0.0,0
481.0,B4A4,13.89,0.0,0
481.0,B4B3,13.89,0.0,0
481.0,B4C4,6.945,0.014044739126783787,1
481.0,C0B0,12.373531037544042,0.013950892857142858,1
481.0,C0C1,11.357377198389731,0.033482142857142856,1
481.0,C0D0,11.939395548274089,0.027901785714285716,2
481.0,C1B1,13.89,0.0,0
481.0,C1C0,12.315216585585611,0.027901785714285716,2
481.0,C1C2,13.89,0.0,0
481.0,C1D1,13.89,0.0,0
481.0,C2B2,14.129910789448042,0.013950892857142858,1
481.0,C2C1,13.89,0.0,0
481.0,C2C3,13.89,0.0,0
481.0,C2D2,13.89,0.0,0
481.0,C3B3,13.12310510760668,0.013950892857142858,1
481.0,C3C2,12.628275372638587,0.013950892857142858,1
481.0,C3C4,13.454261233942695,0.013950892857142858,1
481.0,C3D3,13.89,0.0,0
481.0,C4B4,8.300595151805902,0.014777805516073387,2
481.0,C4C3,13.89,0.0,0
481.0,C4D4,13.89,0.0,0
481.0,D0C0,13.89,0.0,0
481.0,D0D1,13.89,0.0,0
481.0,D0E0,13.89,0.0,0
481.0,D1C1,13.580423602259767,0.014975276323063884,1
481.0,D1D0,13.89,0.0,0
481.0,D1D2,12.06477341172464,0.027901785714285716,2
481.0,D1E1,14.21307729852569,0.013950892857142858,1
481.0,D2C2,12.749801075804172,0.027901785714285716,2
481.0,D2D1,13.89,0.0,0
481.0,D2D3,13.89,0.0,0
481.0,D2E2,13.89,0.0,0
481.0,D3C3,13.89,0.0,0
481.0,D3D2,13.89,0.0,0
481.0,D3D4,13.89,0.0,0
481.0,D3E3,13.89,0.0,0
481.0,D4C4,13.89,0.0,0
481.0,D4D3,13.89,0.0,0
481.0,D4E4,13.89,0.0,0
481.0,E0D0,10.567615311496631,0.013646288209606987,1
481.0,E0E1,8.361342721763068,0.013646288209606987,1
481.0,E1D1,13.89,0.0,0
481.0,E1E0,12.599407280430803,0.013646288209606987,1
481.0,E1E2,13.89,0.0,0
481.0,E2D2,13.61393039044942,0.027901785714285716,2
481.0,E2E1,13.341310924934477,0.013950892857142858,1
481.0,E2E3,14.638243993153097,0.013950892857142858,1
481.0,E3D3,13.89,0.0,0
481.0,E3E2,13.89,0.0,0
481.0,E3E4,13.89,0.0,0
481.0,E4D4,13.89,0.0,0
481.0,E4E3,13.827923633982428,0.03275109170305677,1
511.0,A0A1,13.89,0.0,0
511.0,A0B0,11.941769108409062,0.03275109170305677,1
511.0,A1A0,9.855732299345545,0.03275109170305677,1
511.0,A1A2,13.89,0.0,0
511.0,A1B1,8.573090944094584,0.013950892857142858,1
511.0,A2A1,8.674884709566292,0.005574756750405333,1
511.0,A2A3,13.89,0.0,0
511.0,A2B2,13.89,0.0,0
511.0,A3A2,13.89,0.0,0
511.0,A3A4,13.89,0.0,0
511.0,A3B3,10.823796725801659,0.013950892857142858,1
511.0,A4A3,13.281699216237836,0.013646288209606987,1
511.0,A4B4,13.89,0.0,0
511.0,B0A0,13.89,0.0,0
511.0,B0B1,13.89,0.0,0
511.0,B0C0,13.89,0.0,0
511.0,B1A1,5.807352943185232,0.027901785714285716,2
511.0,B1B0,13.89,0.0,0
511.0,B1B2,13.89,0.0,0
511.0,B1C1,13.89,0.0,0
511.0,B2A2,12.912727297833872,0.013950892857142858,1
511.0,B2B1,13.89,0.0,0
511.0,B2B3,7.238423405103086,0.027901785714285716,2
511.0,B2C2,4.630224802994283,0.027901785714285716,2
511.0,B3A3,13.89,0.0,0
511.0,B3B2,13.748267687587068,0.033482142857142856,1
511.0,B3B4,14.456062294351703,0.013950892857142858,1
511.0,B3C3,13.89,0.0,0
511.0,B4A4,13.89,0.0,0
511.0,B4B3,13.89,0.0,0
511.0,B4C4,13.89,0.0,0
511.0,C0B0,13.869380730836182,0.027901785714285716,2
511.0,C0C1,12.288039368334537,0.013950892857142858,1
511.0,C0D0,12.56213283401906,0.013950892857142858,1
511.0,C1B1,13.89,0.0,0
511.0,C1C0,13.89,0.0,0
511.0,C1C2,10.940073439447016,0.013950892857142858,1
511.0,C1D1,14.483104125684196,0.013950892857142858,1
511.0,C2B2,13.89,0.0,0
511.0,C2C1,13.89,0.0,0
511.0,C2C3,10.653889522999984,0.04743303571428572,2
511.0,C2D2,13.89,0.0,0
511.0,C3B3,13.89,0.0,0
511.0,C3C2,13.89,0.0,0
511.0,C3C4,13.89,0.0,0
511.0,C3D3,12.883793484186643,0.013950892857142858,1
511.0,C4B4,13.89,0.0,0
511.0,C4C3,13.589839023898925,0.013950892857142858,1
511.0,C4D4,13.89,0.0,0
511.0,D0C0,13.156259319793676,0.027901785714285716,2
511.0,D0D1,13.397436041188605,0.013950892857142858,1
511.0,D0E0,13.89,0.0,0
511.0,D1C1,13.89,0.0,0
511.0,D1D0,13.89,0.0,0
511.0,D1D2,13.89,0.0,0
511.0,D1E1,13.89,0.0,0
511.0,D2C2,12.663324151871358,0.013950892857142858,1
511.0,D2D1,13.89,0.0,0
511.0,D2D3,13.89,0.0,0
511.0,D2E2,13.89,0.0,0
511.0,D3C3,13.89,0.0,0
511.0,D3D2,13.89,0.0,0
511.0,D3D4,13.309851703283671,0.013950892857142858,1
511.0,D3E3,13.89,0.0,0
511.0,D4C4,12.626565906495507,0.013950892857142858,1
511.0,D4D3,13.89,0.0,0
511.0,D4E4,13.89,0.0,0
511.0,E0D0,12.87678160678155,0.013646288209606987,1
511.0,E0E1,13.815525089085169,0.013646288209606987,1
511.0,E1D1,13.89,0.0,0
511.0,E1E0,12.943068407773927,0.013646288209606987,1
511.0,E1E2,13.228274477995615,0.013950892857142858,1
511.0,E2D2,13.89,0.0,0
511.0,E2E1,13.89,0.0,0
511.0,E2E3,13.89,0.0,0
511.0,E3D3,13.89,0.025779202094739734,0
511.0,E3E2,12.722694980230667,0.013950892857142858,1
511.0,E3E4,13.89,0.0,0
511.0,E4D4,13.89,0.0,0
511.0,E4E3,13.89,0.0,0
541.0,A0A1,13.89,0.0,0
541.0,A0B0,14.078709645434772,0.0455808081604919,1
541.0,A1A0,13.595239013614602,0.013646288209606987,1
541.0,A1A2,13.89,0.0,0
541.0,A1B1,13.261881688532897,0.013950892857142858,1
541.0,A2A1,12.446742108886347,0.013950892857142858,1
541.0,A2A3,11.605851137529765,0.013950892857142858,1
541.0,A2B2,13.89,0.0,0
541.0,A3A2,13.89,0.0,0
541.0,A3A4,13.89,0.0,0
541.0,A3B3,13.47899582869426,0.013950892857142858,1
541.0,A4A3,13.89,0.0,0
541.0,A4B4,13.89,0.0,0
541.0,B0A0,11.165924689715972,0.04093886462882096,3
541.0,B0B1,13.350452219644307,0.013950892857142858,1
541.0,B0C0,13.89,0.0,0
541.0,B1A1,11.643198685328663,0.013950892857142858,1
541.0,B1B0,13.89,0.0,0
541.0,B1B2,13.409034106118632,0.027901785714285716,2
541.0,B1C1,13.89,0.0,0
541.0,B2A2,13.239016969742302,0.013950892857142858,1
541.0,B2B1,12.426865297342747,0.013950892857142858,1
541.0,B2B3,13.89,0.0,0
541.0,B2C2,13.89,0.0,0
541.0,B3A3,13.89,0.0,0
541.0,B3B2,13.89,0.0,0
541.0,B3B4,12.059488791056197,0.013950892857142858,1
541.0,B3C3,13.62697670098016,0.027901785714285716,2
541.0,B4A4,13.89,0.0,0
541.0,B4B3,13.89,0.0,0
541.0,B4C4,13.89,0.0,0
541.0,C0B0,12.221563366084535,0.013950892857142858,1
541.0,C0C1,13.89,0.0,0
541.0,C0D0,13.89,0.0,0
541.0,C1B1,13.405126169781223,0.013950892857142858,1
541.0,C1C0,13.89,0.0,0
541.0,C1C2,13.89,0.0,0
541.0,C1D1,13.89,0.0,0
541.0,C2B2,13.89,0.0,0
541.0,C2C1,13.761368514457821,0.013950892857142858,1
541.0,C2C3,13.89,0.0,0
541.0,C2D2,13.89,0.0,0
541.0,C3B3,13.482201547395205,0.033482142857142856,1
541.0,C3C2,13.65111464817077,0.033482142857142856,1
541.0,C3C4,12.902905877509664,0.013950892857142858,1
541.0,C3D3,13.647674570987288,0.013950892857142858,1
541.0,C4B4,13.89,0.0,0
541.0,C4C3,13.89,0.0,0
541.0,C4D4,11.487922201730932,0.021907676904282372,2
541.0,D0C0,13.89,0.0,0
541.0,D0D1,13.89,0.0,0
541.0,D0E0,13.89,0.0,0
541.0,D1C1,10.695107092982564,0.019029955779632752,1
541.0,D1D0,13.89,0.0,0
541.0,D1D2,13.89,0.0,0
541.0,D1E1,12.459649744029157,0.013950892857142858,1
541.0,D2C2,13.89,0.0,0
541.0,D2D1,13.470314163747275,0.013950892857142858,1
541.0,D2D3,13.89,0.0,0
541.0,D2E2,8.952880704642538,0.04743303571428572,2
541.0,D3C3,13.89,0.0,0
541.0,D3D2,13.89,0.0,0
541.0,D3D4,13.89,0.0,0
541.0,D3E3,9.340663898182004,0.013950892857142858,1
541.0,D4C4,13.89,0.0,0
541.0,D4D3,13.89,0.0013740906463657492,0
541.0,D4E4,12.669580779023304,0.013646288209606987,1
541.0,E0D0,13.89,0.0,0
541.0,E0E1,13.89,0.0,0
541.0,E1D1,13.89,0.0,0
541.0,E1E0,13.89,0.0,0
541.0,E1E2,13.89,0.0,0
541.0,E2D2,14.084351879125506,0.013950892857142858,1
541.0,E2E1,13.89,0.0,0
541.0,E2E3,13.89,0.0,0
541.0,E3D3,12.34703723844234,0.041852678571428575,3
541.0,E3E2,13.122295378065296,0.013950892857142858,1
541.0,E3E4,13.89,0.0,0
541.0,E4D4,13.89,0.0,0
541.0,E4E3,13.89,0.0,0
571.0,A0A1,13.453217197602838,0.027292576419213975,2
571.0,A0B0,13.89,0.0,0
571.0,A1A0,10.894059339514655,0.013646288209606987,1
571.0,A1A2,13.89,0.0,0
571.0,A1B1,13.89,0.0,0
571.0,A2A1,13.100570234626082,0.013950892857142858,1
571.0,A2A3,13.89,0.0,0
571.0,A2B2,13.89,0.0,0
571.0,A3A2,12.05013288121981,0.04743303571428572,2
571.0,A3A4,14.310515286018301,0.013646288209606987,1
571.0,A3B3,13.465215562267922,0.013950892857142858,1
571.0,A4A3,11.897820292668978,0.013646288209606987,1
571.0,A4B4,13.89,0.0,0
571.0,B0A0,12.193607615890757,0.013646288209606987,1
571.0,B0B1,13.89,0.0,0
571.0,B0C0,13.89,0.0,0
571.0,B1A1,9.609309650107534,0.013950892857142858,1
571.0,B1B0,13.89,0.0,0
571.0,B1B2,13.89,0.0,0
571.0,B1C1,13.89,0.0,0
571.0,B2A2,13.89,0.0,0
571.0,B2B1,13.89,0.0,0
571.0,B2B3,13.456703204252511,0.027901785714285716,2
571.0,B2C2,13.89,0.0,0
571.0,B3A3,13.89,0.0,0
571.0,B3B2,13.89,0.0,0
571.0,B3B4,12.898492952363197,0.01647145318795602,1
571.0,B3C3,14.021796141943373,0.013950892857142858,1
571.0,B4A4,13.89,0.0,0
571.0,B4B3,13.89,0.0,0
571.0,B4C4,10.130138392117805,0.00576627002632969,1
571.0,C0B0,13.350454649946291,0.013950892857142858,1
571.0,C0C1,13.89,0.0,0
571.0,C0D0,13.89,0.009781045449692558,0
571.0,C1B1,13.2096993890502,0.013950892857142858,1
571.0,C1C0,13.89,0.0,0
571.0,C1C2,13.89,0.0,0
571.0,C1D1,13.89,0.0,0
571.0,C2B2,13.89,0.0,0
571.0,C2C1,14.2639057439904,0.013950892857142858,1
571.0,C2C3,12.565468393064227,0.027901785714285716,2
571.0,C2D2,13.11714935693836,0.013950892857142858,1
571.0,C3B3,13.89,0.0,0
571.0,C3C2,13.89,0.0,0
571.0,C3C4,13.89,0.0,0
571.0,C3D3,13.221566834268685,0.018761722077183282,1
571.0,C4B4,13.89,0.0,0
571.0,C4C3,13.89,0.0,0
571.0,C4D4,13.89,0.0,0
571.0,D0C0,13.89,0.0,0
571.0,D0D1,8.726112772750202,0.013950892857142858,1
571.0,D0E0,13.89,0.0,0
571.0,D1C1,10.008262394811027,0.011698665089378266,1
571.0,D1D0,13.89,0.0,0
571.0,D1D2,10.444562391736667,0.009819252480588186,1
571.0,D1E1,9.33116469503567,0.033482142857142856,1
571.0,D2C2,8.880290114548723,0.027901785714285716,2
571.0,D2D1,14.35922085594106,0.013950892857142858,1
571.0,D2D3,13.89,0.0,0
571.0,D2E2,13.89,0.0,0
571.0,D3C3,13.794145125520386,0.013950892857142858,1
571.0,D3D2,14.167939079326878,0.013950892857142858,1
571.0,D3D4,14.61124141105541,0.013950892857142858,1
571.0,D3E3,14.401979623770426,0.013950892857142858,1
571.0,D4C4,13.89,0.0,0
571.0,D4D3,13.89,0.0,0
571.0,D4E4,14.916257272222893,0.013646288209606987,1
571.0,E0D0,13.101042277091183,0.013646288209606987,1
571.0,E0E1,12.638952174432573,0.013646288209606987,1
571.0,E1D1,13.89,0.0,0
571.0,E1E0,13.89,0.0,0
571.0,E1E2,13.89,0.0,0
571.0,E2D2,12.17226185026113,0.033482142857142856,1
571.0,E2E1,14.058309387171347,0.013950892857142858,1
571.0,E2E3,13.89,0.0,0
571.0,E3D3,13.89,0.0,0
571.0,E3E2,13.89,0.0,0
571.0,E3E4,13.89,0.0,0
571.0,E4D4,13.89,0.0,0
571.0,E4E3,13.89,0.0,0
601.0,A0A1,10.183034118264983,0.027292576419213975,2
601.0,A0B0,13.89,0.0,0
601.0,A1A0,13.89,0.0,0
601.0,A1A2,13.89,0.0,0
601.0,A1B1,13.89,0.0,0
601.0,A2A1,13.89,0.0,0
601.0,A2A3,10.973238426593255,0.06975446428571429,5
601.0,A2B2,13.89,0.0,0
601.0,A3A2,13.89,0.0,0
601.0,A3A4,13.89,0.0,0
601.0,A3B3,13.186613181070424,0.033482142857142856,1
601.0,A4A3,13.89,0.0,0
601.0,A4B4,13.89,0.0,0
601.0,B0A0,13.89,0.0,0
601.0,B0B1,13.89,0.0,0
601.0,B0C0,13.89,0.0,0
601.0,B1A1,12.634576614726573,0.013950892857142858,1
601.0,B1B0,13.89,0.0,0
601.0,B1B2,10.983922823587584,0.04743303571428571,2
601.0,B1C1,13.89,0.0,0
601.0,B2A2,13.89,0.0,0
601.0,B2B1,11.55473972312582,0.0169536338506208,1
601.0,B2B3,12.915346813076592,0.013950892857142858,1
601.0,B2C2,13.89,0.0,0
601.0,B3A3,13.89,0.0,0
601.0,B3B2,13.89,0.0,0
601.0,B3B4,13.89,0.0,0
601.0,B3C3,7.939525978633764,0.04743303571428572,2
601.0,B4A4,13.89,0.0,0
601.0,B4B3,13.89,0.0,0
601.0,B4C4,13.585788564064648,0.027901785714285716,2
601.0,C0B0,13.89,0.0,0
601.0,C0C1,13.89,0.0,0
601.0,C0D0,13.89,0.0,0
601.0,C1B1,13.609040491408669,0.033482142857142856,1
601.0,C1C0,13.89,0.0,0
601.0,C1C2,13.89,0.0,0
601.0,C1D1,12.883025896147613,0.013950892857142858,1
601.0,C2B2,14.107210921089669,0.013950892857142858,1
601.0,C2C1,13.441691681883928,0.013950892857142858,1
601.0,C2C3,13.89,0.0,0
601.0,C2D2,13.89,0.0,0
601.0,C3B3,10.756625207587419,0.01713774218964364,1
601.0,C3C2,11.791451825905153,0.013950892857142858,1
601.0,C3C4,13.89,0.0,0
601.0,C3D3,13.96522485897312,0.013950892857142858,1
601.0,C4B4,13.89,0.0,0
601.0,C4C3,13.89,0.0,0
601.0,C4D4,13.89,0.0,0
601.0,D0C0,14.536977503939529,0.013950892857142858,1
601.0,D0D1,13.89,0.0,0
601.0,D0E0,13.89,0.0,0
601.0,D1C1,13.89,0.0,0
601.0,D1D0,13.89,0.0,0
601.0,D1D2,14.128973721787478,0.027901785714285716,2
601.0,D1E1,13.89,0.0,0
601.0,D2C2,9.673414593134076,0.06696428571428571,2
601.0,D2D1,13.669025263728635,0.013950892857142858,1
601.0,D2D3,13.89,0.0,0
601.0,D2E2,13.89,0.0,0
601.0,D3C3,14.919926259767253,0.027901785714285716,2
601.0,D3D2,9.57098477681743,0.013950892857142858,1
601.0,D3D4,13.498550055908897,0.013950892857142858,1
601.0,D3E3,13.31604502370634,0.013950892857142858,1
601.0,D4C4,13.89,0.0,0
601.0,D4D3,13.89,0.0,0
601.0,D4E4,13.89,0.0,0
601.0,E0D0,13.534289778205736,0.04639737991266375,2
601.0,E0E1,13.24598182820255,0.013646288209606987,1
601.0,E1D1,13.89,0.0,0
601.0,E1E0,12.907922377444581,0.013646288209606987,1
601.0,E1E2,13.89,0.0,0
601.0,E2D2,13.89,0.0,0
601.0,E2E1,13.89,0.0,0
601.0,E2E3,13.047144882740916,0.013950892857142858,1
601.0,E3D3,13.89,0.0,0
601.0,E3E2,13.89,0.0,0
601.0,E3E4,13.89,0.0,0
601.0,E4D4,13.89,0.0,0
601.0,E4E3,9.795383604259918,0.013646288209606987,1
631.0,A0A1,13.89,0.0,0
631.0,A0B0,13.89,0.0,0
631.0,A1A0,13.89,0.0,0
631.0,A1A2,10.295851069807117,0.04743303571428572,2
631.0,A1B1,13.89,0.0,0
631.0,A2A1,13.89,0.0,0
631.0,A2A3,12.9150706240458,0.007239991337617398,1
631.0,A2B2,13.89,0.00470880322410391,0
631.0,A3A2,13.89,0.0,0
631.0,A3A4,13.89,0.0,0
631.0,A3B3,13.078625082948015,0.013950892857142858,1
631.0,A4A3,13.89,0.0,0
631.0,A4B4,13.843960026095955,0.027292576419213975,2
631.0,B0A0,13.89,0.0,0
631.0,B0B1,8.51520134597551,0.033482142857142856,1
631.0,B0C0,13.38277319999087,0.061383928571428575,3
631.0,B1A1,13.89,0.0,0
631.0,B1B0,13.89,0.0,0
631.0,B1B2,13.89,0.0,0
631.0,B1C1,13.89,0.0,0
631.0,B2A2,13.846118406610572,0.04743303571428572,2
631.0,B2B1,9.922757886140607,0.00357802713303894,1
631.0,B2B3,13.89,0.0,0
631.0,B2C2,13.89,0.0,0
631.0,B3A3,13.89,0.0,0
631.0,B3B2,13.89,0.0,0
631.0,B3B4,13.770980980116875,0.019689261128665533,1
631.0,B3C3,13.40089348948733,0.061383928571428575,3
631.0,B4A4,13.89,0.0,0
631.0,B4B3,9.464910073917526,0.013950892857142858,1
631.0,B4C4,13.89,0.0,0
631.0,C0B0,13.766779564158231,0.013950892857142858,1
631.0,C0C1,13.89,0.0,0
631.0,C0D0,13.89,0.0,0
631.0,C1B1,13.89,0.0,0
631.0,C1C0,13.89,0.0,0
631.0,C1C2,11.906101039601907,0.041852678571428575,3
631.0,C1D1,13.89,0.0,0
631.0,C2B2,10.140750828275147,0.04743303571428572,2
631.0,C2C1,13.89,0.0,0
631.0,C2C3,13.89,0.0,0
631.0,C2D2,14.383727333582158,0.013950892857142858,1
631.0,C3B3,7.3946807493388675,0.041852678571428575,3
631.0,C3C2,13.89,0.0,0
631.0,C3C4,13.89,0.0,0
631.0,C3D3,13.807826188076287,0.033482142857142856,1
631.0,C4B4,11.884271516161908,0.013950892857142858,1
631.0,C4C3,13.89,0.0,0
631.0,C4D4,13.89,0.0,0
631.0,D0C0,13.226906886890308,0.013950892857142858,1
631.0,D0D1,13.89,0.0,0
631.0,D0E0,13.89,0.0,0
631.0,D1C1,13.89,0.0,0
631.0,D1D0,13.89,0.0,0
631.0,D1D2,13.89,0.0,0
631.0,D1E1,9.430561184951337,0.033482142857142856,1
631.0,D2C2,13.540424709053736,0.013950892857142858,1
631.0,D2D1,13.89,0.0,0
631.0,D2D3,13.89,0.0,0
631.0,D2E2,13.734558989738856,0.013950892857142858,1
631.0,D3C3,13.89,0.0,0
631.0,D3D2,13.17138116100826,0.013950892857142858,1
631.0,D3D4,13.89,0.0008925348032578258,0
631.0,D3E3,13.89,0.0,0
631.0,D4C4,13.89,0.0,0
631.0,D4D3,13.89,0.0,0
631.0,D4E4,13.89,0.0001162736799565722,0
631.0,E0D0,10.042940799510667,0.013646288209606987,1
631.0,E0E1,13.89,0.0,0
631.0,E1D1,13.89,0.0,0
631.0,E1E0,13.696389176042587,0.013646288209606987,1
631.0,E1E2,13.89,0.0,0
631.0,E2D2,11.211422582604005,0.013950892857142858,1
631.0,E2E1,13.89,0.0,0
631.0,E2E3,13.89,0.0,0
631.0,E3D3,13.89,0.0,0
631.0,E3E2,13.89,0.0,0
631.0,E3E4,13.89,0.0,0
631.0,E4D4,8.686585249945209,0.027292576419213975,2
631.0,E4E3,13.89,0.0,0
661.0,A0A1,13.89,0.0,0
661.0,A0B0,13.89,0.0,0
661.0,A1A0,13.89,0.0,0
661.0,A1A2,13.89,0.0,0
661.0,A1B1,8.900605231947265,0.013950892857142858,1
661.0,A2A1,10.620201585015748,0.013950892857142858,1
661.0,A2A3,11.989282369899783,0.04743303571428572,2
661.0,A2B2,13.89,0.0,0
661.0,A3A2,13.89,0.0,0
661.0,A3A4,14.226920267296663,0.013646288209606987,1
661.0,A3B3,12.518957919931744,0.013950892857142858,1
661.0,A4A3,13.89,0.0,0
661.0,A4B4,13.89,0.0,0
661.0,B0A0,13.367889632178091,0.013646288209606987,1
661.0,B0B1,10.193040633553416,0.027901785714285716,2
661.0,B0C0,13.89,0.0,0
661.0,B1A1,12.60622414893541,0.013950892857142858,1
661.0,B1B0,13.335404533944093,0.06696428571428571,2
661.0,B1B2,13.89,0.0,0
661.0,B1C1,13.89,0.0,0
661.0,B2A2,13.89,0.0,0
661.0,B2B1,12.96455426017896,0.013950892857142858,1
661.0,B2B3,13.89,0.0,0
661.0,B2C2,12.936115529540215,0.013950892857142858,1
661.0,B3A3,12.242150060441869,0.013950892857142858,1
661.0,B3B2,13.786450390240162,0.013950892857142858,1
661.0,B3B4,13.89,0.0,0
661.0,B3C3,13.549818522520589,0.013950892857142858,1
661.0,B4A4,13.89,0.0,0
661.0,B4B3,13.89,0.0,0
661.0,B4C4,13.77042507134378,0.03538028250007422,1
661.0,C0B0,13.269456821284336,0.013950892857142858,1
661.0,C0C1,13.89,0.0,0
661.0,C0D0,13.89,0.0,0
661.0,C1B1,13.89,0.0,0
661.0,C1C0,13.89,0.0,0
661.0,C1C2,13.89,0.0,0
661.0,C1D1,12.645894512096419,0.033482142857142856,1
661.0,C2B2,13.89,0.0,0
661.0,C2C1,13.89,0.0,0
661.0,C2C3,11.876202609307933,0.027901785714285716,2
661.0,C2D2,13.89,0.0,0
661.0,C3B3,13.89,0.0,0
661.0,C3C2,14.56520684729351,0.013950892857142858,1
661.0,C3C4,13.89,0.0,0
661.0,C3D3,13.13997679515905,0.023678683630280868,1
661.0,C4B4,13.89,0.0,0
661.0,C4C3,13.89,0.0,0
661.0,C4D4,13.666726094398491,0.013950892857142858,1
661.0,D0C0,13.89,0.0,0
661.0,D0D1,13.89,0.0,0
661.0,D0E0,11.629015718581472,0.04639737991266375,2
661.0,D1C1,13.432515081840856,0.033482142857142856,1
661.0,D1D0,13.89,0.0,0
661.0,D1D2,13.283860674984982,0.013950892857142858,1
661.0,D1E1,10.240861469316808,0.013950892857142858,1
661.0,D2C2,9.632256880067962,0.027901785714285716,2
661.0,D2D1,13.89,0.0,0
661.0,D2D3,14.427958153029124,0.013950892857142858,1
661.0,D2E2,13.89,0.0,0
661.0,D3C3,13.89,0.0,0
661.0,D3D2,12.228098412486723,0.033482142857142856,1
661.0,D3D4,13.89,0.0,0
661.0,D3E3,12.185383306212774,0.013883163200818793,1
661.0,D4C4,10.494908902867932,0.013950892857142858,1
661.0,D4D3,10.311741967640616,0.041852678571428575,3
661.0,D4E4,13.89,0.0,0
661.0,E0D0,13.89,0.0,0
661.0,E0E1,13.89,0.0,0
661.0,E1D1,12.14344147365186,0.027901785714285716,2
661.0,E1E0,13.89,0.0,0
661.0,E1E2,13.89,0.0,0
661.0,E2D2,13.89,0.0,0
661.0,E2E1,13.89,0.0,0
661.0,E2E3,13.89,0.0,0
661.0,E3D3,13.5398563258629,0.013950892857142858,1
661.0,E3E2,13.338575933058745,0.033482142857142856,1
661.0,E3E4,14.136210472277991,0.013646288209606987,1
661.0,E4D4,11.342082567000352,0.013646288209606987,1
661.0,E4E3,13.89,0.0,0
691.0,A0A1,10.980187202639625,0.04639737991266376,2
691.0,A0B0,13.89,0.0,0
691.0,A1A0,12.660294532641542,0.013646288209606987,1
691.0,A1A2,13.89,0.0,0
691.0,A1B1,11.113661642228124,0.013950892857142858,1
691.0,A2A1,13.89,0.008402695045746724,0
691.0,A2A3,13.89,0.0,0
691.0,A2B2,13.89,0.0,0
691.0,A3A2,13.89,0.0,0
691.0,A3A4,13.89,0.0,0
691.0,A3B3,13.89,0.0,0
691.0,A4A3,13.89,0.0,0
691.0,A4B4,13.89,0.0,0
691.0,B0A0,14.326581620959843,0.013646288209606987,1
691.0,B0B1,13.72955034870893,0.013950892857142858,1
691.0,B0C0,13.89,0.0,0
691.0,B1A1,13.051495747590215,0.013950892857142858,1
691.0,B1B0,13.89,0.0,0
691.0,B1B2,9.076533733882684,0.027901785714285716,2
691.0,B1C1,13.89,0.0,0
691.0,B2A2,14.375682408603954,0.013950892857142858,1
691.0,B2B1,13.89,0.0,0
691.0,B2B3,13.586416267431616,0.013950892857142858,1
691.0,B2C2,13.89,0.0,0
691.0,B3A3,13.89,0.0,0
691.0,B3B2,13.89,0.0,0
691.0,B3B4,13.89,0.0,0
691.0,B3C3,11.238575873203438,0.013950892857142858,1
691.0,B4A4,13.89,0.0,0
691.0,B4B3,13.89,0.0,0
691.0,B4C4,13.89,0.0,0
691.0,C0B0,13.89,0.0,0
691.0,C0C1,13.89,0.0,0
691.0,C0D0,13.89,0.0,0
691.0,C1B1,13.89,0.0,0
691.0,C1C0,13.89,0.0,0
